8305 37132
5631053 3558070 1
5811199 4245995 1
5808797 4954789 1
5611186 2250764 1
5808797 5389182 1
5705242 4529663 1
5797877 4810543 1
5618907 4755584 1
5782963 2185153 1
5849155 2700615 1
5798015 5334455 1
5908495 5205861 1
5843692 4803625 1
5643356 5334455 1
5820014 4746300 1
5891229 4100047 1
5999972 5542068 1
5580624 4261754 1
5858586 3901779 1
5643701 4270130 1
5900895 5320326 1
5830548 5298273 1
5795784 4542661 1
5773182 4874391 1
5573854 4876330 1
5837429 5298030 1
5928741 3558071 1
5709955 4921317 1
5830305 5277762 1
5753308 5141797 1
5738921 4132555 1
6008268 4246330 1
5747550 3242215 1
5739175 4335054 1
5545450 4070199 1
4723129 3747120 1
5721287 4383835 1
5610317 4691025 1
5856194 3854879 1
5665442 5039560 1
5879722 4132555 1
5969079 3105839 1
5631053 5102596 1
5908495 5147901 1
5994152 5346861 1
5660904 5272181 1
5580624 4912069 1
5999972 5394523 1
5691014 5269845 1
5631053 5156718 1
5631053 2968561 1
5683843 2612494 1
5563042 4110079 1
5643701 4256493 1
5773182 4663275 1
5908495 4772541 1
5858586 5575891 1
5849155 4117060 1
5753308 3902912 1
5709913 4303690 1
5738921 5264030 1
5643356 4241155 1
5865471 5208136 1
5658603 5043196 1
5733693 4460676 1
5773182 4268667 1
5618907 4657973 1
5851634 5160368 1
5994152 4410905 1
5998220 4757024 1
5908495 3928264 1
5645964 5130778 1
5815182 3708798 1
5879722 5264030 1
5721287 4966607 1
4683195 4395486 1
5602226 4816526 1
5891229 4933265 1
5580624 5178730 1
5545450 4028454 1
5700850 5302197 1
5877028 4703017 1
5817744 3635891 1
5705239 4872913 1
5700850 4942113 1
5683843 5173112 1
5901425 4961076 1
5660904 4133619 1
5753308 3908523 1
5643356 3873500 1
5665442 5037600 1
5849155 4707187 1
5851634 4313997 1
5700850 4620875 1
5969079 4727118 1
5858586 4239850 1
5747550 4450227 1
5773182 2268324 1
5858586 2744103 1
5811199 5328504 1
5721287 4056665 1
5856194 4294078 1
5885337 4279653 1
5610317 4600769 1
5660904 5340558 1
5681380 4838938 1
5847734 5136309 1
5855655 4937161 1
5820014 4546406 1
5837429 5030243 1
5795784 4954452 1
5618907 4358561 1
5691014 4622026 1
6004319 3847153 1
5721287 4144156 1
5580624 3169877 1
5856194 4454939 1
6008268 5459014 1
5858586 4279985 1
5631053 3622393 1
5797877 5071406 1
5773182 5057562 1
5887243 4283602 1
5645964 4349617 1
5618907 4812552 1
5865471 5139572 1
5848246 5261101 1
5837429 5108874 1
5739256 4515962 1
5815182 5372306 1
5891229 5053320 1
5957898 3977400 1
5891229 4259432 1
5982553 5347433 1
5848246 5511197 1
5841579 5105299 1
6008268 4892941 1
5994152 4837622 1
5837429 3668188 1
6004319 4548207 1
5756597 4675414 1
5837429 5001330 1
5811199 4672041 1
5709955 5271765 1
5817744 4429108 1
5830548 4923665 1
5631053 5095054 1
5900895 4680696 1
5982553 5161042 1
5987245 5473777 1
5969079 4142870 1
5616443 5202212 1
5563042 5120507 1
5665442 3097929 1
5773182 5415686 1
5847734 2092116 1
5817744 3355272 1
5691014 5206087 1
5800647 4927656 1
5969079 4851495 1
5747550 5284734 1
5815182 3339883 1
5885337 4831068 1
5587105 4777208 1
5865471 5181935 1
5891229 3282886 1
5573854 5175234 1
5782963 5034526 1
5994152 5373627 1
5705239 4529662 1
6008268 3607639 1
5908495 5037726 1
5707474 5317037 1
5645964 2361301 1
5643701 4902299 1
5877028 5104793 1
5739256 4996101 1
5887243 5058160 1
5753308 4784693 1
5855655 5026425 1
5611186 2075058 1
5610317 4690972 1
5855655 5202212 1
5830548 5089198 1
5616443 3514597 1
5756597 4507466 1
5660904 3149986 1
5616443 3300314 1
5773182 3619238 1
5908495 4391867 1
5817744 3536670 1
5856194 4777145 1
5998220 5137808 1
5721287 5089374 1
5733693 5464472 1
5618907 4273916 1
5747550 4251622 1
5901425 5172139 1
5891229 3579533 1
5928741 4842649 1
5795784 3980268 1
5681380 4197080 1
5573854 4719283 1
5856194 4743560 1
5928741 4642137 1
5800647 4963603 1
5994152 4703393 1
5773182 3697280 1
5847734 4287523 1
5747550 4849320 1
5795784 5091206 1
5865471 4369283 1
5691014 5076985 1
5631053 1234692 1
5709955 3175905 1
5837429 4548896 1
5855655 3514597 1
5705238 4842649 1
5944715 4512338 1
5999972 5524190 1
5733693 4790505 1
5747550 3615562 1
5681380 4727824 1
5841579 5247180 1
5885337 5106723 1
5753308 5126013 1
5707474 5298273 1
5709955 4822714 1
5738921 4840672 1
5643701 3595655 1
5800647 4043862 1
5683843 4107733 1
5643701 2381145 1
5830548 4921250 1
5879722 4840672 1
5800647 4889428 1
5658603 4895598 1
5876995 4781647 1
5987245 5261051 1
5858586 5180425 1
5643356 4250096 1
5795784 4863875 1
5928741 3917781 1
5705242 4545854 1
5989237 5281198 1
5660904 4239716 1
5999972 5596755 1
5739175 2601669 1
5645964 4632895 1
5665442 5278194 1
5683843 4865942 1
5856194 3813215 1
5554769 3993630 1
6004319 5575789 1
5645964 5028792 1
5602226 4051177 1
5753308 4370166 1
5817744 4547553 1
5782963 5256193 1
5855655 4622286 1
5981719 5658593 1
5847734 4591875 1
5994152 5285949 1
5618907 4611048 1
5856194 3826397 1
5989237 4740200 1
5811199 4954380 1
5747550 2328166 1
5643701 5302197 1
5602226 3563951 1
5643701 4390616 1
5721287 5057562 1
5901425 4680859 1
5563042 3950133 1
5851634 4303690 1
5999972 5317746 1
5795784 4455280 1
5815182 4689642 1
5643356 5340631 1
5891229 4290870 1
5658603 4149550 1
5830305 4619636 1
5733693 5445842 1
5602226 3925324 1
5554769 4786713 1
5830548 4261754 1
5957898 4006744 1
5645964 4425162 1
5705574 3919177 1
5700850 5489503 1
5841579 5367585 1
5901425 4066491 1
5631053 5273821 1
5815182 4898209 1
5815182 2789838 1
5739175 4985345 1
5681380 2230590 1
5747550 4837106 1
5982553 5148157 1
5616443 5173112 1
5811199 3361827 1
5855655 2612494 1
5714566 4510272 1
5563042 4814142 1
5841579 4571603 1
5773182 5096489 1
5705242 4755494 1
5877028 4981786 1
5545450 4957754 1
5773182 4343891 1
5618907 3616193 1
5658603 4040851 1
5998220 4912034 1
6008268 5271765 1
5643356 5401303 1
5830548 4912069 1
5786132 3901779 1
5858586 4350753 1
5849411 4245995 1
5856194 4191287 1
5573854 4798882 1
5797877 5171221 1
5602226 4206106 1
5795784 3633768 1
5849155 5512378 1
5891229 5571313 1
5865471 4631085 1
5681380 3445234 1
5795784 4559120 1
5815182 4831389 1
5841579 4184700 1
5855655 5173112 1
5691014 4985119 1
5782963 2834773 1
5987245 5565887 1
5851634 2959489 1
5830548 5178730 1
5709913 4117059 1
5545450 4089691 1
5709955 5202209 1
5610317 3887582 1
4535773 4345589 1
5981719 4064080 1
5989237 4613326 1
5957898 5616130 1
5773182 3676690 1
5998220 5278079 1
5795784 5434083 1
5782963 4111699 1
5700850 2097119 1
5602226 4919992 1
5709913 5039378 1
5563042 4390621 1
5876995 4542102 1
5876995 5413332 1
5721287 4126412 1
5691014 4979992 1
5856194 4267235 1
5738921 5266368 1
5756597 4250096 1
5739256 5112936 1
5631053 2793957 1
5999972 5557722 1
5739175 4467112 1
5999972 5506983 1
5885337 4426153 1
5705574 4167663 1
5879722 5266368 1
5554769 5344894 1
5865471 3140949 1
5618907 3827927 1
5691014 5156718 1
5691014 2968561 1
5705239 5279658 1
5643701 5275646 1
5815182 4630072 1
5700850 3502476 1
5643356 5272201 1
5721287 3697280 1
5643356 5026427 1
5545450 5035930 1
5611186 2182444 1
5999972 5504889 1
5645964 1880572 1
5782963 3737628 1
5830548 4046584 1
5681380 2049005 1
5795784 3912456 1
5865471 3933682 1
5817744 4289699 1
5705574 5116935 1
5830548 3169877 1
5891229 4318791 1
5573854 5011905 1
5841579 4492435 1
5756597 4861915 1
5786132 4239850 1
6008268 3175905 1
5665442 4673438 1
5843692 4943522 1
5705239 5096650 1
5753308 4948429 1
5786132 2744103 1
5811199 4524122 1
5683843 5250109 1
5989237 5510115 1
5981719 5296228 1
5887243 3803491 1
5999972 5452406 1
5885337 5169436 1
5944715 5697882 1
6008268 4822714 1
5733693 2757090 1
5795784 3850174 1
5643701 4356255 1
5705574 3772250 1
5747550 4622286 1
5709955 4968596 1
5756597 4197397 1
5611186 2074684 1
5849411 5328504 1
5887243 5083800 1
5714566 4567240 1
5786132 4279985 1
5554769 3454673 1
5808797 5101236 1
5841579 5058992 1
5610317 4126619 1
5582670 5248702 1
5705239 5108677 1
5658603 5089186 1
5681380 5296556 1
5969079 4876330 1
5714566 4737550 1
5611186 1389979 1
5885337 2416145 1
5582670 4892590 1
5865471 4383835 1
5773182 2768171 1
5887243 3936594 1
5820014 3281751 1
5773182 3952129 1
5709913 4462835 1
5610317 4526838 1
5683843 2402106 1
5817744 3847869 1
5580624 4303690 1
5733693 5209814 1
5858586 4307182 1
5837429 4755450 1
5683843 4766050 1
5887243 4317215 1
5855655 4279653 1
5837429 5221334 1
5709913 4999056 1
5545450 5185382 1
5901425 5412412 1
5782963 4276211 1
5707474 4921250 1
5856194 4743536 1
5773182 5085698 1
5858586 3178285 1
5817744 5286811 1
5879722 4070196 1
5700850 4839269 1
5797877 4573470 1
5830305 4085001 1
5847734 4131899 1
5709913 4072549 1
5616443 4107733 1
5981719 3664963 1
5849411 4672041 1
5865471 4966607 1
5739256 4703081 1
5705242 3470005 1
5610317 3957732 1
5739175 5356464 1
5998220 4376110 1
5830305 4187768 1
5887243 5202916 1
5683843 4698291 1
5545450 2170102 1
5887243 4163254 1
5691014 5095054 1
5900895 4324239 1
5795784 5384096 1
5683843 4271253 1
5998220 4255384 1
5858586 3595658 1
5631053 5071512 1
5887243 5270809 1
5797877 5006119 1
5885337 3453258 1
5856194 5206171 1
5563042 5217691 1
5658603 4529663 1
5631053 5320669 1
5901425 4688056 1
5865471 3788849 1
5848246 5537589 1
5841579 5301062 1
5855655 4107733 1
5837429 2111692 1
5901425 4829319 1
5786132 3817752 1
5773182 4351893 1
5707474 4261754 1
5858586 1744149 1
5851634 5240561 1
5602226 4616071 1
5989237 3330281 1
5705574 5087701 1
5858586 1325971 1
5554769 4297474 1
5817744 4981922 1
5908495 5272201 1
5782963 2992198 1
5580624 2959489 1
5773182 4232106 1
5817744 4038261 1
5733693 4495041 1
5700850 5344483 1
5756597 4533724 1
5847734 4937598 1
5811199 4942113 1
5618907 4515962 1
5994152 5053922 1
5798015 3870524 1
5705238 3042578 1
5587105 5338532 1
5837429 5261953 1
5563042 3960497 1
5855655 4865942 1
5877028 4347312 1
5582670 5224595 1
5658603 3904341 1
5994152 2923859 1
5700850 5124723 1
5602226 4107153 1
5891229 5372387 1
5800647 5186990 1
5815182 5155502 1
6008268 5202209 1
5681380 4800149 1
5848246 5546583 1
5808797 5214420 1
5665442 2205735 1
5808797 5453778 1
5800647 5362777 1
5714566 4221895 1
5808797 4915463 1
5691014 4225247 1
5707474 4912069 1
5969079 5210213 1
5987245 5300946 1
5808797 5311360 1
5683843 5002993 1
5928741 5268187 1
5587105 4769426 1
5797877 3141912 1
5691014 1234692 1
5830305 4158989 1
5820014 3047683 1
5643701 4058400 1
5837429 2349090 1
5795784 4652519 1
5957898 4846809 1
5891229 5202211 1
5786132 5180425 1
5705239 4863655 1
5855655 3266973 1
5705574 4737550 1
5841579 5325116 1
5563042 4448207 1
5700850 3915824 1
5707474 5178730 1
5681380 4857438 1
5739256 5550204 1
5709955 1436856 1
5901425 5068006 1
5957898 5215537 1
5700850 4720450 1
5851634 4117059 1
5900895 5199470 1
5618907 4996101 1
5887243 4343042 1
5848246 5530852 1
5709913 5104669 1
5908495 2477165 1
5733693 2005378 1
5981719 5648099 1
5837429 3678044 1
5855655 5106723 1
5800647 3857715 1
5782963 3919323 1
5885337 4239843 1
5739256 4661604 1
5851634 5039378 1
5865471 4874391 1
5999972 5594905 1
5714566 4615832 1
5885337 5429628 1
5849155 4326891 1
5631053 2700615 1
5855655 4737190 1
5602226 4827000 1
6008268 4968596 1
5645964 3642472 1
5707474 4046584 1
5849411 4954380 1
4723129 4275290 1
5855655 4508570 1
5865471 5089374 1
5782963 2773056 1
5885337 5227022 1
5707474 3169877 1
5681380 3984248 1
5858586 2132154 1
5611186 1927436 1
5700850 5141556 1
5865471 4663275 1
5721287 2159280 1
5582670 5104487 1
5721287 4510392 1
5841579 4430584 1
5681380 2527347 1
5837429 4737438 1
5887243 4347498 1
5705574 4000146 1
5739175 2171976 1
5969079 4719283 1
5817744 4251418 1
5928741 5208267 1
5865471 4268667 1
5709955 4306014 1
5782963 5087550 1
5987245 5231577 1
5887243 4207524 1
5616443 5250109 1
5773182 4937161 1
5786132 5110706 1
5817744 4628067 1
5849411 3361827 1
5631053 4117060 1
5837429 4853037 1
5887243 4405942 1
5709955 5139687 1
5753308 1954117 1
5891229 5503664 1
5554769 4895924 1
5815182 4429320 1
5848246 5381347 1
5856194 4843001 1
5681380 2628959 1
5681380 4054719 1
5885337 5017195 1
5645964 5258274 1
5739175 4245018 1
5582670 5194206 1
5887243 4225967 1
5901425 4571599 1
5721287 4351893 1
5908495 5431720 1
5851634 4462835 1
5681380 4262936 1
5858586 4162162 1
5858586 3565753 1
5611186 2168217 1
5631053 4707187 1
5855655 3155509 1
5928741 5141797 1
5616443 2402106 1
5851634 4999056 1
5782963 5180652 1
5700850 5268027 1
5957898 4981469 1
5817744 4845278 1
5982553 4954789 1
5691014 4753710 1
5982553 5389182 1
5817744 4344870 1
5865471 5057562 1
5989237 4693706 1
5705574 3708439 1
5733693 4179577 1
5800647 5288765 1
5887243 5220501 1
5587105 4876328 1
5856194 3652761 1
5994152 5172851 1
5820014 4542438 1
5847734 4303929 1
5820014 4772936 1
6004319 4114623 1
5587105 4360644 1
5928741 3902912 1
5665442 1932150 1
5582670 4840672 1
5887243 4433379 1
5700850 4772291 1
5587105 3803081 1
5858586 5300403 1
5800647 5338349 1
5616443 4698291 1
5855655 2402106 1
5856194 5128105 1
5643356 5190565 1
5705574 4615832 1
5855655 4766050 1
5733693 4966833 1
5545450 4249991 1
5773182 5026425 1
5800647 4353748 1
5773182 5202212 1
5994152 4674671 1
5994152 5025306 1
5554769 5268519 1
5900895 3961337 1
5928741 4377440 1
5665442 4157998 1
5610317 4772722 1
5714566 3354129 1
5645964 4766055 1
5848246 5530799 1
5830548 4303690 1
5928741 3908523 1
5849411 4524122 1
5554769 4851280 1
5858586 5130227 1
5837429 4370401 1
5817744 4323662 1
5721287 4421559 1
5855655 4698291 1
5969079 4798882 1
5580624 4117059 1
5645964 4837331 1
5987245 5423042 1
5739256 4891460 1
5705238 4377440 1
5855655 5426164 1
5855655 4271253 1
5994152 5136367 1
6008268 1436856 1
5782963 5147901 1
5908495 4647310 1
5797877 4140126 1
5841579 5142405 1
5580624 5039378 1
5756597 4489027 1
5876995 5141467 1
5691014 4124550 1
5739256 5144000 1
5705242 5221435 1
5944715 5330471 1
5773182 3514597 1
5841579 5072418 1
5683843 5001330 1
5786132 4307182 1
5782963 4772541 1
5681380 5262276 1
5618907 5112936 1
5709913 3052595 1
5957898 5409125 1
5733693 2386646 1
5957898 2653606 1
5733693 5475080 1
5855655 4024324 1
5786132 3178285 1
5865471 4126412 1
5700850 4012256 1
5756597 4075171 1
5616443 5002993 1
5782963 3928264 1
5797877 4636346 1
5739175 1916350 1
5610317 3972902 1
5705238 5264080 1
5908495 5045435 1
5660904 4378271 1
5800647 128980 1
5865471 3697280 1
5858586 4917956 1
5709913 3520707 1
5714566 3770697 1
5999972 5499335 1
5901425 5206667 1
5739256 5115087 1
5798015 3397984 1
5837429 4199420 1
5738921 4551384 1
5786132 3595658 1
5901425 4680595 1
5643701 5219703 1
5856194 4698302 1
5994152 5347162 1
5830548 2959489 1
5738921 5017268 1
5645964 5202221 1
5856194 5202093 1
5876995 4861303 1
5643356 3397984 1
5811199 2097119 1
5851634 5104669 1
5709955 4067892 1
5849155 4892590 1
5879722 4551384 1
5879722 5017268 1
5855655 5002993 1
5658603 4755494 1
5795784 5024256 1
6008268 4306014 1
6008268 5055579 1
5681380 3817752 1
5739175 3479185 1
5786132 3689565 1
5721287 4302606 1
5843692 4622207 1
5753308 4595623 1
5887243 4142156 1
5887243 4091417 1
5786132 1744149 1
5587105 4389504 1
5797877 5061424 1
5665442 4640715 1
5739256 3528950 1
5643701 4902787 1
5994152 5110032 1
6008268 5139687 1
5616443 3121632 1
5811199 3502476 1
5798015 4902725 1
5887243 5045816 1
5877028 4920045 1
5879722 5362776 1
5643701 3595659 1
5739256 3966726 1
5928741 4784693 1
5643356 4902725 1
5705239 1223834 1
5901425 4514741 1
4535773 3565074 1
5908495 3359109 1
5681380 4256817 1
5891229 5445651 1
5830305 4842649 1
5891229 5187045 1
5733693 3123647 1
5773182 2612494 1
5683843 4548896 1
5739175 4425424 1
5855655 3453258 1
5811199 3114634 1
5580624 4999056 1
5908495 5190565 1
5849411 4942113 1
5830305 4642137 1
5573854 4107147 1
5989237 5364371 1
5705238 4784693 1
5815182 4920360 1
5610317 4891167 1
5800647 5232496 1
5643356 1364406 1
5901425 4414552 1
5665442 3007222 1
5643701 3071815 1
5877028 4301139 1
5660904 4310996 1
5753308 4497662 1
5705574 4931540 1
5900895 4973993 1
5573854 4755584 1
5573854 4520198 1
5705242 4394930 1
5739256 5104967 1
5683843 5376503 1
5908495 3549367 1
5981719 4666641 1
5987245 5461701 1
5709955 5310778 1
5856194 3038340 1
5554769 4766180 1
5681380 2154996 1
5681380 3660542 1
5705242 5256711 1
6004319 1366756 1
5928741 5126013 1
5773182 5173112 1
5856194 5061448 1
5709955 2798000 1
5700850 5166041 1
5837429 5006758 1
5901425 4860033 1
4901307 4222115 1
5721287 5026425 1
5830305 4711669 1
5830305 3917781 1
5645964 4367072 1
5782963 5037726 1
5739175 4336323 1
5733693 4926190 1
5817744 4861924 1
5982553 4343535 1
5709955 3705043 1
5817744 4128574 1
5665442 5051217 1
5800647 4552463 1
5994152 5083697 1
5994152 5476211 1
5856194 4125492 1
5691014 4002482 1
5739175 4567171 1
5885337 893636 1
5855655 5298030 1
5563042 4734360 1
5782963 4391867 1
5700850 575228 1
5747550 5169436 1
5563042 4300906 1
5705574 3770697 1
5928741 4370166 1
5681380 1803906 1
5582670 4927655 1
5887243 4284976 1
6004319 5395363 1
5739175 5002853 1
5795784 4267149 1
5981719 4674480 1
5733693 5069681 1
5721287 3300314 1
5800647 4637860 1
5738921 4963309 1
5582670 4070196 1
5795784 4484815 1
5786132 2132154 1
5865471 3676690 1
5739175 2237885 1
6004319 5683366 1
5879722 4963309 1
5705238 4370166 1
5969079 4100137 1
5545450 4490130 1
5665442 4225383 1
5999972 5125077 1
5545450 5317037 1
5747550 2416145 1
5837429 4711668 1
5709955 5202213 1
5681380 5110706 1
5848246 5512921 1
6008268 3637337 1
5714566 4902335 1
5733693 4557730 1
5707474 4303690 1
5709955 5241059 1
5891229 4258123 1
5756597 4108837 1
5691014 3030258 1
5795784 4904632 1
5563042 4415700 1
5843692 4483924 1
5709955 4523924 1
5705239 4710422 1
5573854 4874834 1
5843692 4298688 1
5843692 4292272 1
5709955 4447521 1
5830548 5240561 1
5877028 4169138 1
5658603 3470005 1
5848246 5463471 1
6004319 5514129 1
5891229 4272244 1
5989237 4515585 1
5856194 4861554 1
5811199 5124723 1
5691014 4084980 1
5817744 5159055 1
5580624 5104669 1
5989237 4439182 1
5739175 4968813 1
5900895 4527170 1
5573854 4812552 1
5618907 4661604 1
5901425 4146899 1
5989237 5116316 1
5900895 3831727 1
5786132 4162162 1
5786132 3565753 1
5847734 4511906 1
4723129 4381818 1
6008268 4067892 1
5738921 5169566 1
5545450 5298273 1
5851634 3052595 1
5855655 5030243 1
5616443 5001330 1
5820014 4878846 1
5645964 5198330 1
5987245 5349648 1
5616443 4895880 1
5795784 4123121 1
5815182 4628332 1
5908495 4838938 1
5610317 4778898 1
5969079 4172836 1
5999972 5586318 1
5837429 4362806 1
5705238 4188231 1
5811199 3915824 1
5855655 5108874 1
5602226 4417039 1
5865471 2768171 1
5989237 5304130 1
5851634 3520707 1
5707474 2959489 1
5856194 4772453 1
5837429 4663641 1
5855655 5017195 1
5843692 4255788 1
5811199 4720450 1
5786132 5300403 1
5705239 4196161 1
5795784 4112517 1
5798015 4043819 1
5733693 4043819 1
5855655 3668188 1
5855655 5001330 1
5877028 4604365 1
5554769 4562232 1
5830548 4117059 1
5856194 5242659 1
5700850 3104973 1
5849155 5194206 1
5739256 4381363 1
5665442 5110413 1
5837429 4288631 1
5837429 2936241 1
5773182 4107733 1
5830548 5039378 1
5795784 4793973 1
5855655 5580369 1
5957898 3986508 1
5739256 4895892 1
5554769 4183839 1
5714566 4716212 1
5786132 5130227 1
5733693 2281895 1
5815182 4403229 1
6008268 5310778 1
4535773 4013080 1
5928741 4948429 1
5573854 4187364 1
5705574 4739030 1
5602226 4168366 1
5848246 5467472 1
6008268 2798000 1
5773182 4865942 1
5848246 5432948 1
5811199 5141556 1
5573854 4273916 1
5618907 3839287 1
5714566 4574144 1
5847734 2011639 1
5681380 4307182 1
5709955 3547646 1
5969079 3970714 1
6008268 3705043 1
5709955 1955898 1
5795784 4139604 1
5849155 4840672 1
5587105 4629777 1
5738921 2496895 1
5847734 4270133 1
5795784 4483823 1
5808797 5315418 1
5865471 4351893 1
5798015 5244476 1
5900895 5351073 1
5756597 3609181 1
5817744 4564553 1
5999972 5423042 1
5820014 4225900 1
5879722 2496895 1
5705239 4379198 1
5756597 4748227 1
5891229 4460676 1
5747550 4239843 1
5815182 2412685 1
5660904 3579366 1
5795784 5180555 1
5705574 4812534 1
5773182 3266973 1
5908495 3418118 1
5709913 4919758 1
5877028 4861711 1
5891229 4786586 1
5616443 5376503 1
5786132 4917956 1
5573854 4251419 1
5797877 4222384 1
